window_idx,pred_command,confidence
10714,19,0.2269
10715,23,0.2377
10716,23,0.1708
10717,23,0.1374
10718,23,0.2626
10719,23,0.2276
10720,7,0.1328
10721,23,0.1386
10722,23,0.1297
10723,19,0.2101
10724,19,0.1861
10725,19,0.1510
10726,19,0.1608
10727,23,0.1063
10729,9,0.1751
10730,19,0.1939
10731,19,0.1077
10732,5,0.1400
10733,19,0.2282
10734,19,0.1440
10735,1,0.1111
10736,1,0.1280
10737,1,0.1498
10738,7,0.1052
10740,19,0.1120
10741,6,0.1450
10742,6,0.1222
10743,6,0.1233
10744,1,0.1208
10745,1,0.1452
10746,1,0.1423
10747,1,0.1760
10748,5,0.1512
10749,5,0.2237
10750,9,0.1262
10751,9,0.2247
10752,5,0.3085
10753,5,0.2562
10754,5,0.2106
10755,5,0.3286
10756,5,0.2525
10757,5,0.2632
10758,5,0.2399
10759,5,0.1311
10760,19,0.1241
10761,23,0.1031
10762,7,0.1807
10763,5,0.1509
10764,1,0.1147
10765,6,0.1175
10769,1,0.1850
10770,5,0.1763
10771,5,0.2446
10772,5,0.1271
10773,19,0.1278
10774,7,0.1545
10775,7,0.1237
10777,5,0.1598
10778,5,0.2117
10779,5,0.2186
10780,7,0.1616
10781,5,0.1759
10782,5,0.2995
10783,7,0.1521
10784,5,0.1854
10785,1,0.1414
10786,5,0.1457
10787,5,0.1214
10788,5,0.1310
10790,5,0.1260
10791,5,0.1109
10792,5,0.1344
10793,5,0.1340
10794,5,0.2615
10795,5,0.2693
10796,5,0.2336
10797,5,0.1589
10798,5,0.2017
10799,5,0.1596
10800,5,0.1504
10801,5,0.1790
10802,5,0.2725
10803,5,0.1834
10804,5,0.2737
10805,5,0.2311
10806,5,0.1622
10807,5,0.1195
10808,5,0.1864
10809,5,0.2586
10810,5,0.2156
10811,5,0.1545
10812,5,0.1033
10813,9,0.2112
10814,9,0.2562
10815,5,0.1260
10816,5,0.1897
10817,5,0.2409
10818,5,0.2499
10820,1,0.1253
10821,9,0.1654
10822,19,0.1773
10823,19,0.1857
10824,19,0.1825
10825,15,0.3115
10826,21,0.2130
10827,19,0.1956
10828,31,0.1373
10829,0,0.1234
10830,19,0.1666
10831,19,0.1273
10832,19,0.1435
10833,5,0.1280
10834,5,0.1609
10835,19,0.1174
10836,19,0.2689
10837,5,0.2447
10838,5,0.2663
10839,19,0.1692
10840,19,0.2665
10841,19,0.2027
10842,19,0.1838
10843,15,0.1552
10844,19,0.1694
10845,19,0.2381
10846,15,0.1336
10847,19,0.1621
10848,15,0.1847
10849,24,0.1775
10850,19,0.1515
10851,19,0.2374
10852,5,0.1067
10853,7,0.1501
10854,15,0.2676
10855,19,0.2159
10856,19,0.1453
10857,15,0.1272
10858,17,0.1340
10859,19,0.2414
10860,19,0.2109
10861,15,0.2174
10862,19,0.1579
10863,19,0.2181
10864,15,0.2350
10865,21,0.2239
10866,19,0.2398
10867,19,0.1679
10868,19,0.1406
10869,19,0.1907
10870,19,0.2334
10871,0,0.1457
10872,23,0.1358
10873,23,0.1172
10874,19,0.1047
10876,19,0.1500
10877,19,0.2967
10878,19,0.1738
10879,19,0.2197
10880,19,0.1590
10881,19,0.1740
10882,19,0.2716
10883,19,0.2620
10884,19,0.1558
10885,19,0.1865
10886,19,0.1457
10887,21,0.2149
10888,15,0.1654
10889,19,0.3006
10890,19,0.2638
10891,31,0.1539
10892,31,0.2433
10893,31,0.1188
10894,31,0.2179
10895,19,0.2761
10896,19,0.2248
10897,19,0.2570
10898,19,0.1737
10899,19,0.2295
10900,15,0.1899
10901,19,0.1418
10902,31,0.1301
10903,19,0.1903
10904,21,0.1823
10905,19,0.1881
10906,21,0.1735
10907,19,0.3486
10908,16,0.1573
10909,5,0.2311
10910,19,0.2430
10911,15,0.1854
10912,31,0.1289
10913,19,0.2228
10914,5,0.1080
10915,15,0.1735
10916,19,0.1682
10917,19,0.1365
10918,9,0.1946
10919,13,0.1732
10920,9,0.1438
10921,15,0.1806
10922,19,0.1661
10923,19,0.1742
10924,19,0.2395
10925,19,0.1410
10926,19,0.1506
10927,19,0.2877
10928,0,0.1493
10929,21,0.2820
10930,15,0.2079
10931,19,0.1641
10932,19,0.2332
10933,19,0.2000
10934,19,0.1607
10935,15,0.1518
10936,19,0.1907
10937,5,0.3042
10938,5,0.3105
10939,19,0.2183
10940,17,0.1555
10941,19,0.1462
10942,19,0.1854
10943,19,0.2589
10944,21,0.2677
10945,19,0.2602
10946,19,0.2377
10947,19,0.2048
10948,19,0.1803
10949,19,0.2751
10950,19,0.3135
10951,19,0.2325
10952,19,0.2574
10953,31,0.1097
10954,21,0.2305
10955,19,0.1860
10956,19,0.2113
10957,19,0.2247
10958,19,0.1730
10959,19,0.1755
10960,19,0.2138
10961,15,0.2565
10962,15,0.2257
10963,19,0.2904
10964,19,0.1836
10965,21,0.1524
10966,5,0.1103
10967,9,0.1869
10968,5,0.1690
10969,9,0.3219
10970,9,0.1311
10971,9,0.2568
10972,23,0.1335
10973,23,0.2543
10974,23,0.2697
10975,12,0.1379
10976,16,0.2970
10977,23,0.1973
10978,23,0.1892
10979,23,0.1709
10980,9,0.3098
10981,23,0.1751
10982,16,0.1958
10983,9,0.2053
10984,9,0.1089
10985,7,0.1234
10986,19,0.2011
10987,23,0.2209
10988,23,0.1948
10989,23,0.1904
10990,9,0.4642
10991,9,0.3536
10992,9,0.3709
10993,9,0.3581
10994,8,0.3578
10995,9,0.2205
10996,5,0.1260
10997,16,0.2379
10998,19,0.1973
10999,19,0.2070
11000,19,0.2191
11001,19,0.3052
11002,16,0.1817
11003,21,0.2412
11004,7,0.1960
11005,9,0.1934
11006,9,0.1988
11007,9,0.2891
11008,7,0.1645
11009,9,0.1219
11010,23,0.1115
11011,7,0.2370
11012,7,0.1957
11013,7,0.2278
11014,7,0.2228
11015,9,0.2194
11016,21,0.1621
11017,16,0.2733
11018,16,0.2731
11019,9,0.5247
11020,16,0.3404
11021,15,0.2310
11022,17,0.1954
11023,16,0.4943
11024,17,0.1647
11025,16,0.2638
11026,15,0.2233
11027,15,0.2108
11028,16,0.3155
11029,23,0.2248
11030,23,0.1652
11031,21,0.2641
11032,16,0.3170
11033,23,0.1300
11034,14,0.1195
11035,24,0.1766
11036,15,0.2187
11037,7,0.1799
11038,21,0.1666
11039,21,0.2849
11040,21,0.1952
11041,21,0.2446
11042,21,0.1970
11043,7,0.2513
11044,21,0.1947
11045,7,0.2219
11046,5,0.1671
11047,5,0.1413
11048,15,0.2024
11049,7,0.1993
11050,23,0.1890
11051,16,0.2198
11052,16,0.4121
11053,16,0.2178
11054,30,0.1299
11055,7,0.1783
11056,7,0.1809
11057,7,0.1428
11058,5,0.1511
11059,8,0.1421
11060,8,0.1179
11061,21,0.1183
11062,7,0.1251
11063,21,0.1343
11065,24,0.1497
11066,24,0.4276
11067,8,0.2266
11068,8,0.2316
11070,24,0.1423
11071,19,0.1571
11072,24,0.2583
11073,19,0.1078
11075,19,0.1134
11076,5,0.1873
11077,19,0.1106
11078,7,0.1354
11079,7,0.1720
11080,24,0.2595
11081,24,0.1625
11082,24,0.2691
11083,24,0.1271
11084,24,0.2157
11085,24,0.2377
11086,7,0.2207
11087,7,0.1165
11089,27,0.1197
11092,24,0.1833
11093,24,0.3560
11094,19,0.1263
11095,18,0.1070
11096,7,0.1159
11097,7,0.1416
11099,21,0.1364
11100,21,0.1658
11101,21,0.1173
11102,21,0.1259
11103,21,0.1111
11104,24,0.2135
11105,24,0.1702
11106,7,0.1572
11107,9,0.1111
11108,7,0.1791
11109,7,0.1696
11110,24,0.1166
11111,8,0.3897
11112,8,0.2976
11113,19,0.1575
11115,24,0.2111
11116,8,0.2489
11117,8,0.1191
11118,7,0.1724
11119,7,0.1194
11120,8,0.2815
11121,19,0.1033
11122,21,0.1071
11123,23,0.1082
11125,23,0.1052
11126,19,0.1689
11128,8,0.1922
11129,8,0.4097
11130,16,0.2241
11131,8,0.1818
11132,10,0.1934
11133,24,0.2157
11134,24,0.2370
11135,7,0.2579
11136,5,0.1156
11137,5,0.1603
11138,19,0.1064
11140,7,0.1106
11141,18,0.1200
11142,24,0.1952
11143,24,0.2024
11144,7,0.1564
11145,7,0.1041
11146,7,0.1053
11147,7,0.1062
11153,7,0.1694
11154,21,0.1311
11155,7,0.1043
11156,7,0.1422
11157,7,0.1191
11158,19,0.1676
11159,19,0.1390
11160,5,0.2822
11161,5,0.1358
11162,5,0.1666
11163,19,0.3827
11164,19,0.1465
11165,19,0.2557
11166,5,0.1870
11167,19,0.2055
11168,19,0.2636
11169,19,0.2410
11170,19,0.1728
11171,19,0.1390
11172,5,0.2033
11173,5,0.1565
11174,19,0.1955
11175,19,0.1359
11176,5,0.2227
11177,19,0.1069
11178,5,0.2444
11179,9,0.1391
11180,19,0.1324
11181,5,0.2472
11182,19,0.1829
11183,5,0.1135
11184,9,0.1266
11185,9,0.2253
11186,23,0.1389
11187,5,0.1754
11188,19,0.2019
11189,5,0.2350
11190,5,0.1949
11191,5,0.1545
11192,5,0.2492
11193,5,0.2280
11194,15,0.1132
11195,19,0.1047
11196,9,0.1956
11197,9,0.2372
11198,9,0.1141
11199,19,0.1240
11200,5,0.1330
11201,5,0.2365
11202,5,0.1412
11204,19,0.2243
11205,19,0.1405
11206,5,0.1564
11207,5,0.1617
11208,5,0.2776
11209,19,0.1781
11210,5,0.2231
11211,5,0.2832
11212,5,0.2219
11213,5,0.1878
11214,5,0.1659
11215,5,0.1732
11216,9,0.1504
11217,5,0.1483
11218,15,0.1632
11219,19,0.1143
11220,9,0.1156
11221,5,0.2114
11222,23,0.1479
11223,19,0.1059
11224,5,0.3372
11225,19,0.1847
11226,19,0.1881
11228,19,0.1293
11229,19,0.1713
11230,1,0.1186
11231,0,0.1734
11232,9,0.1387
11233,9,0.3535
11234,5,0.1633
11235,19,0.1580
11236,19,0.1183
11238,15,0.2267
11239,9,0.1321
11240,0,0.1424
11241,19,0.2486
11242,19,0.2592
11243,19,0.2228
11244,5,0.2323
11245,5,0.2613
11246,5,0.2825
11247,19,0.1217
11248,19,0.1259
11249,25,0.1369
11250,25,0.1737
11252,24,0.1944
11253,30,0.1367
11254,33,0.1421
11255,30,0.1333
11256,31,0.1478
11258,21,0.1895
11259,20,0.1130
11260,22,0.1095
11261,23,0.1439
11262,25,0.1048
11263,30,0.1861
11264,3,0.1128
11265,22,0.1083
11266,30,0.1322
11267,20,0.1308
11268,0,0.1779
11269,15,0.1594
11270,21,0.1211
11271,31,0.1513
11272,19,0.1645
11273,19,0.2854
11274,21,0.1607
11275,19,0.2385
11276,19,0.1216
11277,21,0.1843
11278,15,0.1698
11279,19,0.1986
11280,19,0.1846
11281,19,0.1785
11282,31,0.1722
11283,15,0.1220
11284,15,0.1177
11285,19,0.1866
11286,19,0.2976
11287,15,0.1490
11288,9,0.2765
11289,15,0.1693
11290,15,0.2464
11291,19,0.2180
11292,19,0.2034
11293,9,0.1226
11294,19,0.2127
11295,19,0.1128
11296,19,0.1876
11297,19,0.2063
11298,19,0.1888
11299,19,0.2026
11300,19,0.2564
11301,19,0.2313
11302,9,0.1203
11303,19,0.1503
11304,19,0.2405
11305,23,0.1887
11306,19,0.3166
11307,19,0.2771
11308,19,0.1957
11309,19,0.1576
11310,19,0.1668
11311,19,0.2353
11312,23,0.1627
11313,24,0.2224
11314,7,0.2650
11315,19,0.1971
11316,19,0.2112
11317,19,0.2182
11318,19,0.1177
11319,19,0.1424
11320,19,0.2026
11321,7,0.2051
11322,19,0.2278
11323,19,0.1624
11324,9,0.1621
11325,19,0.1709
11326,5,0.2284
11327,19,0.2048
11328,19,0.1931
11329,19,0.1119
11330,19,0.2072
11331,19,0.2438
11332,1,0.1155
11333,9,0.2814
11334,7,0.1876
11335,21,0.1652
11336,21,0.2381
11337,19,0.2110
11338,19,0.2542
11339,19,0.2118
11340,9,0.1424
11341,15,0.2299
11342,19,0.2772
11343,15,0.2427
11344,15,0.2413
11346,10,0.1059
11348,21,0.1100
11349,7,0.1041
11350,24,0.1027
11351,24,0.1255
11352,7,0.1561
11353,7,0.1390
11355,5,0.1431
11356,7,0.1418
11357,21,0.1340
11360,21,0.1499
11361,7,0.1193
11363,21,0.1244
11364,7,0.1383
11365,7,0.1943
11366,21,0.1587
11367,21,0.1671
11368,7,0.1505
11370,5,0.1252
11373,21,0.1493
11374,21,0.1373
11375,7,0.1456
11376,21,0.1564
11377,24,0.1930
11378,24,0.1269
11380,24,0.1197
11381,21,0.1405
11382,21,0.1126
11383,24,0.1051
11384,7,0.1458
11385,21,0.1542
11386,7,0.1405
11387,7,0.1611
11388,7,0.1414
11389,7,0.1244
11390,21,0.1543
11391,24,0.1557
11392,21,0.1294
11393,7,0.1180
11395,7,0.1073
11397,24,0.2512
11398,24,0.1567
11399,7,0.1670
11400,7,0.1736
11401,21,0.1459
11402,21,0.1506
11403,7,0.2097
11404,21,0.1605
11406,8,0.1813
11407,21,0.1625
11408,21,0.1835
11409,7,0.1399
11410,24,0.1851
11411,7,0.1483
11412,7,0.1240
11413,7,0.1132
11414,7,0.1294
11415,24,0.1324
11416,7,0.1816
11417,21,0.1304
11418,21,0.1223
11419,7,0.1304
11420,7,0.1222
11421,5,0.1319
11422,7,0.1549
11423,21,0.1321
11424,7,0.1160
11425,21,0.1142
11426,21,0.1397
11427,21,0.1291
11428,21,0.1587
11429,21,0.1743
11430,21,0.1248
11431,7,0.1283
11433,24,0.1900
11434,7,0.1175
11435,7,0.1543
11436,21,0.2172
11437,7,0.1448
11438,21,0.1633
11439,7,0.1639
11440,7,0.1439
11441,21,0.1834
11442,7,0.1399
11443,21,0.1625
11444,21,0.1596
11446,30,0.1080
11448,7,0.1064
11450,7,0.1117
11451,21,0.1501
11452,7,0.1233
11454,24,0.1211
11455,24,0.1748
11456,24,0.2127
11457,7,0.1473
11458,7,0.1937
11459,8,0.1452
11460,30,0.1727
11462,0,0.2551
11463,24,0.2352
11464,21,0.2827
11465,21,0.2182
11466,7,0.1465
11467,24,0.2869
11468,21,0.1619
11469,24,0.2487
11470,19,0.1810
11471,8,0.6697
11472,0,0.1534
11473,25,0.1260
11474,28,0.1136
11476,21,0.1355
11477,7,0.2567
11478,24,0.2887
11479,24,0.3109
11480,8,0.2027
11481,8,0.3188
11482,8,0.3384
11483,28,0.1563
11484,8,0.1988
11485,8,0.7721
11486,24,0.1634
11487,8,0.2426
11488,0,0.3697
11489,21,0.2829
11490,19,0.1897
11491,8,0.2520
11492,30,0.1716
11493,21,0.1572
11494,8,0.1837
11495,21,0.1265
11496,21,0.1860
11497,21,0.1655
11498,7,0.2501
11499,24,0.2411
11500,19,0.1159
11502,24,0.1593
11503,7,0.1380
11504,5,0.1439
11505,7,0.1913
11506,28,0.1748
11507,8,0.2968
11508,9,0.1995
11509,8,0.2929
11510,8,0.5608
11511,15,0.1733
11513,8,0.2558
11514,8,0.2653
11515,8,0.2228
11516,24,0.2448
11517,0,0.2214
11519,8,0.3576
11520,23,0.1086
11521,16,0.2991
11522,16,0.3125
11523,7,0.2112
11524,21,0.1232
11525,8,0.3749
11526,31,0.1543
11527,15,0.2071
11528,15,0.1810
11529,0,0.2757
11530,8,0.1679
11531,8,0.1362
11532,8,0.6944
11533,19,0.2036
11534,19,0.1893
11535,19,0.1637
11536,15,0.2334
11537,7,0.2655
11538,7,0.1382
11539,19,0.2002
11540,7,0.1959
11541,24,0.1728
11542,15,0.2588
11543,7,0.2067
11544,24,0.1940
11545,19,0.1797
11546,19,0.1966
11547,19,0.1524
11548,24,0.2254
11549,19,0.1993
11550,19,0.1416
11551,24,0.5662
11552,24,0.3064
11553,19,0.1904
11554,19,0.1421
11555,7,0.2343
11556,7,0.1683
11557,1,0.2544
11558,7,0.2989
11559,7,0.2573
11560,5,0.1560
11561,5,0.1591
11562,21,0.2190
11563,7,0.1964
11564,24,0.1805
11565,19,0.1549
11566,7,0.2706
11567,24,0.1520
11568,19,0.1051
11569,19,0.2998
11570,7,0.1630
11571,21,0.1605
11572,19,0.2819
11573,19,0.1334
11574,0,0.1350
11575,21,0.1728
11576,19,0.2127
11577,19,0.1505
11578,8,0.4740
11579,19,0.1275
11580,23,0.1492
11581,16,0.1041
11582,5,0.2186
11583,5,0.1528
11584,7,0.1287
11585,5,0.1102
11586,8,0.1276
11587,24,0.1650
11588,7,0.1388
11589,9,0.3581
11590,9,0.3886
11591,7,0.1087
11592,21,0.1946
11593,21,0.1531
11594,7,0.1698
11595,8,0.5579
11596,8,0.4440
11597,5,0.2444
11598,5,0.3074
11599,9,0.1910
11600,5,0.3132
11601,5,0.3287
11602,5,0.3537
11603,5,0.2590
11604,5,0.3064
11605,5,0.3381
11606,5,0.3606
11607,5,0.3071
11608,7,0.2853
11609,5,0.2808
11610,7,0.1833
11611,5,0.2565
11612,5,0.3113
11613,5,0.1640
11614,21,0.2202
11615,7,0.1729
11616,5,0.2101
11617,19,0.1530
11618,21,0.1894
11619,5,0.2770
11620,7,0.1796
11621,19,0.1341
11622,5,0.2997
11623,5,0.3732
11624,21,0.1984
11625,7,0.2037
11626,7,0.2633
11627,7,0.2279
11628,5,0.3129
11629,5,0.3195
11630,9,0.1824
11631,9,0.2551
11632,7,0.1493
11633,19,0.1905
11634,5,0.2195
11635,9,0.1706
11636,9,0.2240
11637,15,0.1889
11638,5,0.1956
11639,5,0.3071
11640,5,0.2812
11641,7,0.1986
11642,5,0.1912
11643,5,0.1996
11644,7,0.2625
11645,7,0.2003
11646,7,0.2302
11647,19,0.2003
11648,19,0.2337
11649,7,0.3361
11650,7,0.2589
11651,8,0.9138
11652,8,0.9877
11653,8,0.8466
11654,8,0.7206
11655,16,0.3753
11656,5,0.3519
11657,5,0.3347
11658,5,0.2830
11659,5,0.2084
11660,7,0.2511
11661,5,0.2093
11662,7,0.2087
11663,7,0.2311
11664,7,0.2385
11665,7,0.2039
11666,19,0.1856
11667,5,0.2932
11668,19,0.2544
11669,19,0.1438
11670,7,0.1429
11671,7,0.2286
11672,15,0.2155
11673,5,0.2050
11674,9,0.1262
11675,5,0.2321
11676,7,0.2086
11677,7,0.2382
11678,0,0.1203
11679,5,0.2740
11680,7,0.2153
11681,5,0.3072
11682,5,0.1630
11683,19,0.2531
11684,7,0.2051
11685,7,0.2274
11686,7,0.2035
11687,7,0.2281
11688,15,0.1578
11689,7,0.1695
11690,5,0.2268
11691,5,0.1691
11692,7,0.1811
11693,5,0.3085
11694,15,0.1924
11695,5,0.2932
11696,9,0.1852
11697,21,0.1725
11698,7,0.3134
11699,7,0.1663
11700,5,0.1237
11701,7,0.2214
11702,5,0.1843
11703,5,0.2728
11704,5,0.2166
11705,7,0.2127
11706,5,0.1845
11707,5,0.4181
11708,5,0.2826
11709,5,0.2205
11710,5,0.2730
11711,5,0.2349
11712,5,0.2426
11713,5,0.1997
11714,5,0.2737
11715,19,0.1652
11716,15,0.2239
11717,5,0.1500
11718,5,0.2188
11719,15,0.2230
11720,19,0.2241
11721,7,0.2071
11722,19,0.2215
11723,7,0.1673
11724,16,0.1781
11725,8,0.2920
11726,19,0.1738
11727,5,0.1469
11728,7,0.2137
11729,7,0.2170
11730,7,0.2075
11731,5,0.3739
11732,5,0.2033
11733,5,0.3605
11734,5,0.4102
11735,7,0.2142
11736,5,0.2299
11737,5,0.1299
11738,9,0.1709
11739,5,0.2466
11740,5,0.2198
11741,21,0.2246
11742,21,0.2972
11743,23,0.1622
11744,19,0.2072
11745,5,0.2507
11746,7,0.2057
11747,7,0.1812
11748,7,0.1841
11749,7,0.1750
11751,8,0.1966
11752,7,0.2129
11753,7,0.1540
11754,5,0.2838
11755,7,0.2371
11756,5,0.3278
11757,5,0.1337
11758,19,0.1467
11759,15,0.2067
11760,7,0.1973
11761,21,0.1794
11762,24,0.1617
11763,19,0.1499
11764,5,0.2155
11765,5,0.2194
11766,5,0.2580
11767,5,0.2272
11768,5,0.3024
11769,5,0.1470
11770,5,0.2380
11771,19,0.1540
11772,19,0.1927
11773,19,0.1272
11774,7,0.2280
11775,7,0.1746
11776,5,0.2382
11777,5,0.2529
11778,5,0.2229
11779,5,0.2352
11780,7,0.1835
11781,7,0.2588
11782,7,0.2510
11783,5,0.3575
11784,5,0.2278
11785,13,0.1053
11786,13,0.1079
11787,13,0.1059
11788,13,0.1066
11789,13,0.1046
11791,13,0.1104
11792,13,0.1056
11793,13,0.1057
11794,13,0.1090
11795,13,0.1074
11796,13,0.1062
11797,13,0.1051
11798,13,0.1073
11799,13,0.1072
11800,13,0.1027
11801,13,0.1046
11805,24,0.2376
11806,24,0.3129
11807,24,0.1914
11808,24,0.1172
11809,21,0.1957
11810,21,0.2068
11811,7,0.1578
11812,21,0.1113
11813,21,0.1809
11814,21,0.1707
11815,21,0.1800
11816,21,0.1312
11817,24,0.1192
11818,24,0.1109
11819,24,0.1167
11820,21,0.1312
11821,24,0.1084
11822,24,0.1237
11823,24,0.1181
11824,24,0.1230
11826,24,0.1026
11827,30,0.1163
11828,8,0.3901
11829,19,0.1341
11830,8,0.2024
11831,20,0.2292
11834,1,0.2517
11835,16,0.3758
11836,8,0.7882
11837,24,0.2037
11838,7,0.2303
11839,24,0.2159
11840,24,0.2090
11841,24,0.3018
11842,19,0.2201
11843,22,0.2207
11844,28,0.2377
11845,19,0.1787
11847,7,0.1513
11848,7,0.1417
11849,21,0.1213
11850,16,0.1576
11851,23,0.1099
11852,28,0.1332
11853,8,0.2203
11854,23,0.1157
11855,4,0.1186
11856,4,0.1093
11858,24,0.1833
11859,24,0.2220
11860,24,0.1438
11861,8,0.4327
11862,28,0.4108
11864,5,0.1188
11865,8,0.3969
11866,8,0.2868
11867,8,0.2649
11868,8,0.2918
11869,8,0.3083
11870,8,0.2134
11872,7,0.1616
11873,7,0.1235
11874,7,0.1928
11875,24,0.1290
11876,24,0.1415
11877,19,0.1679
11878,28,0.1271
11879,8,0.1236
11880,11,0.2715
11881,9,0.1867
11882,17,0.1507
11883,9,0.2049
11884,5,0.1210
11886,24,0.1114
11887,24,0.1143
11888,24,0.1101
11889,24,0.1042
11892,24,0.1434
11893,24,0.4361
11894,24,0.1062
11895,8,0.4526
11896,16,0.3583
11897,8,0.2907
11898,8,0.4723
11899,9,0.2630
11901,21,0.1189
11903,21,0.1590
11904,7,0.1696
11905,7,0.2080
11906,24,0.2057
11907,24,0.1306
11908,0,0.1849
11909,0,0.2444
11910,7,0.2166
11912,21,0.1128
11913,7,0.1837
11914,7,0.2107
11915,19,0.1823
11916,19,0.1567
11917,16,0.2157
11919,7,0.1679
11920,21,0.1168
11921,7,0.1317
11922,7,0.1613
11923,21,0.1708
11924,21,0.1904
11925,7,0.2409
11926,24,0.1838
11928,7,0.2367
11929,7,0.2160
11930,5,0.1649
11931,7,0.1966
11932,5,0.1990
11933,19,0.1080
11934,5,0.1678
11935,9,0.2067
11936,21,0.1626
11937,7,0.2166
11938,5,0.1599
11939,7,0.1886
11940,21,0.1345
11941,21,0.1770
11942,7,0.1417
11943,7,0.1872
11944,5,0.2258
11945,7,0.1797
11947,7,0.1959
11948,7,0.1955
11949,7,0.2562
11950,7,0.1104
11951,7,0.1506
11952,21,0.2184
11953,7,0.2292
11954,19,0.1306
11955,19,0.1302
11956,9,0.2123
11957,19,0.1788
11958,15,0.1678
11959,9,0.3649
11960,19,0.1519
11961,9,0.2219
11962,9,0.4577
11963,7,0.1536
11964,5,0.2342
11965,5,0.1464
11966,9,0.2965
11967,9,0.2646
11968,9,0.1776
11969,7,0.1265
11970,8,0.1560
11971,9,0.2632
11972,8,0.1906
11973,8,0.2054
11974,7,0.1174
11975,9,0.2053
11976,9,0.1828
11977,8,0.5284
11978,8,0.5371
11979,21,0.1584
11980,8,0.1040
11981,8,0.6900
11982,8,0.9686
11983,8,0.4219
11984,5,0.1188
11986,22,0.1391
11987,8,0.1514
11988,9,0.1101
11989,21,0.1084
11990,7,0.1264
11991,8,0.4928
11992,8,0.7615
11993,7,0.2569
11994,5,0.1518
11995,5,0.1320
11996,7,0.1248
11997,7,0.1287
11998,8,0.6929
11999,8,0.8904
12000,8,0.3674
12001,1,0.1154
12002,21,0.1307
12003,8,0.8906
12004,8,0.6095
12005,5,0.1400
12007,8,0.7907
12008,8,0.7294
12009,19,0.1451
12010,21,0.1044
12012,24,0.4110
12013,8,0.4953
12014,8,0.2373
12015,5,0.1311
12016,11,0.1234
12017,22,0.2376
12018,8,0.5835
12019,16,0.3187
12020,5,0.1086
12021,21,0.1433
12022,24,0.2104
12023,21,0.2053
12024,8,0.1743
12026,7,0.1076
12027,24,0.1341
12028,21,0.1130
12029,8,0.1905
12030,7,0.1415
12031,7,0.1159
12032,24,0.1562
12033,8,0.5043
12034,8,0.3691
12035,21,0.1692
12037,24,0.2557
12038,20,0.1614
12039,20,0.2673
12040,24,0.3412
12041,7,0.1435
12042,7,0.1070
12044,8,0.1875
12045,8,0.1696
12046,7,0.4100
12047,7,0.1170
12048,7,0.1246
12049,20,0.1830
12050,20,0.2522
12051,8,0.3403
12052,0,0.1087
12053,24,0.2298
12054,24,0.2496
12055,8,0.4702
12056,8,0.3872
12057,24,0.1217
12058,24,0.5271
12059,8,0.4634
12060,8,0.2671
12061,24,0.1763
12062,24,0.3138
12063,21,0.2555
12064,0,0.2035
12065,7,0.1305
12066,7,0.1095
12067,21,0.1355
12068,8,0.6012
12069,8,0.5034
12071,21,0.1585
12072,9,0.1664
12074,7,0.1389
12075,19,0.1231
12076,19,0.1223
12077,21,0.1605
12078,15,0.1951
12079,19,0.1509
12080,19,0.1411
12081,8,0.2070
12082,8,0.1263
12083,19,0.1554
12084,8,0.2966
12085,0,0.1513
12086,16,0.1147
12087,16,0.2540
12088,16,0.2818
12089,0,0.4098
12090,21,0.1618
12091,21,0.1480
12092,21,0.1737
12093,21,0.1858
12094,15,0.1546
12095,19,0.1134
12096,31,0.1457
12097,19,0.1220
12098,5,0.1982
12099,5,0.2788
12100,5,0.1272
12101,19,0.1931
12102,15,0.1960
12103,19,0.1801
12104,5,0.2225
12105,5,0.1510
12106,23,0.1067
12108,1,0.3195
12109,5,0.1591
12110,7,0.1816
12111,5,0.1228
12113,7,0.1644
12116,5,0.1777
12117,5,0.1785
12118,7,0.1233
12119,5,0.2925
12120,5,0.2048
12121,7,0.2387
12122,15,0.1344
12123,5,0.1455
12124,5,0.2010
12125,5,0.1383
12126,19,0.1456
12127,21,0.1491
12128,21,0.1725
12129,21,0.1791
12130,0,0.1600
12131,21,0.1975
12132,7,0.2922
12133,7,0.2152
12134,7,0.2100
12135,19,0.1463
12136,19,0.2588
12137,19,0.2511
12138,7,0.1530
12139,5,0.2101
12140,19,0.1250
12141,19,0.1834
12142,15,0.2170
12143,5,0.1906
12145,5,0.2121
12146,19,0.2049
12147,7,0.1199
12148,19,0.2383
12149,19,0.1783
12150,5,0.1544
12151,15,0.1909
12152,7,0.2243
12153,15,0.2144
12154,15,0.1200
12155,19,0.1349
12156,15,0.1624
12157,7,0.1781
12158,7,0.2017
12159,7,0.2806
12160,7,0.2848
12161,19,0.1941
12162,15,0.1500
12163,19,0.1931
12164,5,0.2419
12165,5,0.2489
12166,15,0.1753
12167,19,0.2728
12168,21,0.2113
12169,19,0.2479
12170,19,0.2203
12171,15,0.1751
12172,21,0.1763
12173,15,0.2233
12174,15,0.1799
12175,15,0.2084
12176,7,0.1882
12177,21,0.1662
12178,19,0.2179
12179,15,0.2064
12180,19,0.1833
12181,31,0.1118
12182,19,0.1390
12183,7,0.2789
12184,21,0.2119
12185,19,0.1963
12186,19,0.1449
12187,15,0.2372
12188,19,0.2371
12189,11,0.1366
12190,21,0.1656
12191,19,0.2240
12192,19,0.1317
12193,7,0.2024
12194,15,0.2049
12195,21,0.1751
12196,1,0.1378
12197,19,0.1645
12198,21,0.1433
